id,len,ExpAA,First60,PredHel,Topology
g_10534,len=179,ExpAA=0.21,First60=0.21,PredHel=0,Topology=o
g_10535,len=537,ExpAA=106.52,First60=0.00,PredHel=5,Topology=o363-385i398-420o430-452i457-479o504-526i
g_10536,len=94,ExpAA=23.12,First60=23.11,PredHel=1,Topology=i30-52o
g_10537,len=169,ExpAA=0.24,First60=0.24,PredHel=0,Topology=o
g_10538,len=875,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_10539,len=189,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_10540,len=825,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10541,len=170,ExpAA=0.61,First60=0.23,PredHel=0,Topology=o
g_10542,len=725,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10543,len=441,ExpAA=20.50,First60=18.25,PredHel=1,Topology=i13-35o
g_10544,len=152,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10545,len=186,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_10546,len=746,ExpAA=150.07,First60=17.28,PredHel=7,Topology=o42-64i81-103o113-132i139-158o178-200i213-235o255-274i
g_10547,len=186,ExpAA=0.09,First60=0.05,PredHel=0,Topology=o
g_10548,len=703,ExpAA=0.27,First60=0.00,PredHel=0,Topology=o
g_10549,len=190,ExpAA=0.08,First60=0.06,PredHel=0,Topology=o
g_10550,len=297,ExpAA=22.22,First60=22.21,PredHel=1,Topology=i28-50o
g_10551,len=177,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10552,len=395,ExpAA=26.38,First60=0.00,PredHel=1,Topology=o359-381i
g_10553,len=172,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10554,len=128,ExpAA=0.09,First60=0.09,PredHel=0,Topology=o
g_10555,len=150,ExpAA=0.01,First60=0.00,PredHel=0,Topology=i
g_10556,len=169,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10557,len=150,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10558,len=610,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10559,len=189,ExpAA=0.21,First60=0.15,PredHel=0,Topology=o
g_10560,len=142,ExpAA=0.26,First60=0.26,PredHel=0,Topology=o
g_10561,len=839,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_10562,len=184,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10563,len=189,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10564,len=673,ExpAA=0.05,First60=0.01,PredHel=0,Topology=o
g_10565,len=186,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_10566,len=189,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10567,len=170,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10568,len=178,ExpAA=0.08,First60=0.07,PredHel=0,Topology=o
g_10569,len=832,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10570,len=142,ExpAA=89.93,First60=43.93,PredHel=4,Topology=i5-22o27-49i62-84o112-134i
g_10571,len=169,ExpAA=0.51,First60=0.25,PredHel=0,Topology=o
g_10572,len=876,ExpAA=109.19,First60=22.14,PredHel=5,Topology=i13-35o142-164i171-193o198-220i225-247o
g_10573,len=172,ExpAA=0.07,First60=0.07,PredHel=0,Topology=o
g_10574,len=135,ExpAA=86.26,First60=40.80,PredHel=4,Topology=i13-35o40-62i71-93o103-122i
g_10575,len=117,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10576,len=615,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_10577,len=167,ExpAA=0.11,First60=0.10,PredHel=0,Topology=o
g_10578,len=111,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10579,len=819,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10580,len=113,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10581,len=684,ExpAA=0.26,First60=0.00,PredHel=0,Topology=o
g_10582,len=189,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10583,len=189,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_10584,len=185,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_10585,len=451,ExpAA=221.68,First60=28.92,PredHel=9,Topology=o18-37i50-72o142-164i177-196o200-222i234-256o261-283i295-317o327-349i
g_10586,len=189,ExpAA=0.24,First60=0.11,PredHel=0,Topology=o
g_10587,len=189,ExpAA=13.34,First60=9.22,PredHel=0,Topology=o
g_10588,len=819,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10589,len=168,ExpAA=2.16,First60=2.16,PredHel=0,Topology=o
g_10590,len=139,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10591,len=173,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_10592,len=278,ExpAA=15.50,First60=15.49,PredHel=1,Topology=o15-37i
g_10593,len=188,ExpAA=0.27,First60=0.25,PredHel=0,Topology=o
g_10594,len=155,ExpAA=0.31,First60=0.31,PredHel=0,Topology=o
g_10595,len=175,ExpAA=0.61,First60=0.19,PredHel=0,Topology=o
g_10596,len=189,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10597,len=177,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10598,len=847,ExpAA=0.35,First60=0.00,PredHel=0,Topology=o
g_10599,len=189,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10600,len=189,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10601,len=138,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10602,len=160,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10603,len=106,ExpAA=45.34,First60=22.58,PredHel=2,Topology=i27-49o64-86i
g_10604,len=189,ExpAA=23.26,First60=0.88,PredHel=0,Topology=o
g_10605,len=157,ExpAA=0.03,First60=0.01,PredHel=0,Topology=o
g_10606,len=166,ExpAA=19.94,First60=19.94,PredHel=1,Topology=o33-52i
g_10607,len=489,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_10608,len=135,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10609,len=172,ExpAA=7.45,First60=0.05,PredHel=0,Topology=o
g_10610,len=179,ExpAA=29.55,First60=19.97,PredHel=0,Topology=o
g_10611,len=153,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10612,len=703,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10613,len=826,ExpAA=0.59,First60=0.00,PredHel=0,Topology=o
g_10614,len=185,ExpAA=0.08,First60=0.08,PredHel=0,Topology=o
g_10615,len=181,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10616,len=186,ExpAA=22.14,First60=22.10,PredHel=1,Topology=o15-37i
g_10617,len=179,ExpAA=0.19,First60=0.00,PredHel=0,Topology=o
g_10618,len=189,ExpAA=0.09,First60=0.00,PredHel=0,Topology=o
g_10619,len=396,ExpAA=3.32,First60=3.31,PredHel=0,Topology=o
g_10620,len=167,ExpAA=102.88,First60=40.40,PredHel=5,Topology=o4-21i30-52o56-78i115-137o141-163i
g_10621,len=147,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_10622,len=799,ExpAA=0.12,First60=0.01,PredHel=0,Topology=o
g_10623,len=188,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_10624,len=189,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10625,len=176,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10626,len=842,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_10627,len=162,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_10628,len=142,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10629,len=113,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10630,len=791,ExpAA=2.36,First60=0.00,PredHel=0,Topology=o
g_10631,len=450,ExpAA=0.05,First60=0.05,PredHel=0,Topology=o
g_10632,len=188,ExpAA=0.13,First60=0.04,PredHel=0,Topology=o
g_10633,len=178,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10634,len=152,ExpAA=22.55,First60=0.01,PredHel=1,Topology=o80-102i
g_10635,len=403,ExpAA=0.92,First60=0.07,PredHel=0,Topology=o
g_10636,len=182,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10637,len=147,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10638,len=169,ExpAA=22.83,First60=0.24,PredHel=1,Topology=o110-132i
g_10639,len=185,ExpAA=0.08,First60=0.08,PredHel=0,Topology=o
g_10640,len=188,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10641,len=620,ExpAA=0.16,First60=0.16,PredHel=0,Topology=o
g_10642,len=841,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_10643,len=135,ExpAA=43.50,First60=0.56,PredHel=2,Topology=i64-86o110-129i
g_10644,len=188,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10645,len=184,ExpAA=108.00,First60=37.63,PredHel=5,Topology=o10-32i45-67o82-104i111-133o139-158i
g_10646,len=167,ExpAA=26.98,First60=12.90,PredHel=0,Topology=o
g_10647,len=158,ExpAA=0.04,First60=0.01,PredHel=0,Topology=o
g_10648,len=622,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10649,len=186,ExpAA=0.14,First60=0.01,PredHel=0,Topology=o
g_10650,len=175,ExpAA=2.60,First60=0.01,PredHel=0,Topology=o
g_10651,len=112,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10652,len=164,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10653,len=180,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10654,len=313,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_10655,len=768,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_10656,len=125,ExpAA=13.00,First60=0.00,PredHel=0,Topology=i
g_10657,len=326,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10658,len=188,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10659,len=142,ExpAA=86.54,First60=31.41,PredHel=4,Topology=o10-29i50-72o82-104i117-139o
g_10660,len=103,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_10661,len=187,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10662,len=180,ExpAA=1.18,First60=0.45,PredHel=0,Topology=o
g_10663,len=449,ExpAA=0.13,First60=0.00,PredHel=0,Topology=o
g_10664,len=817,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
g_10665,len=188,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10666,len=169,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_10667,len=188,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_10668,len=187,ExpAA=63.40,First60=0.01,PredHel=3,Topology=o77-99i104-126o131-150i
g_10669,len=185,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_10670,len=177,ExpAA=6.92,First60=0.21,PredHel=0,Topology=o
g_10671,len=644,ExpAA=1.18,First60=0.00,PredHel=0,Topology=o
g_10672,len=187,ExpAA=0.04,First60=0.02,PredHel=0,Topology=o
g_10673,len=134,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10674,len=760,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_10675,len=143,ExpAA=0.04,First60=0.02,PredHel=0,Topology=o
g_10676,len=824,ExpAA=198.05,First60=0.00,PredHel=8,Topology=o90-107i114-136o151-168i259-281o438-460i467-489o499-521i580-602o
g_10677,len=412,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10678,len=188,ExpAA=0.28,First60=0.28,PredHel=0,Topology=o
g_10679,len=179,ExpAA=44.50,First60=0.01,PredHel=2,Topology=i87-109o124-146i
g_10680,len=151,ExpAA=2.32,First60=0.50,PredHel=0,Topology=i
g_10681,len=807,ExpAA=0.32,First60=0.00,PredHel=0,Topology=o
g_10682,len=154,ExpAA=0.07,First60=0.07,PredHel=0,Topology=o
g_10683,len=868,ExpAA=8.64,First60=2.47,PredHel=0,Topology=o
g_10684,len=540,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_10685,len=134,ExpAA=22.08,First60=19.53,PredHel=1,Topology=o4-25i
g_10686,len=631,ExpAA=274.81,First60=22.93,PredHel=12,Topology=i20-42o71-93i106-125o156-178i191-213o243-265i272-294o309-331i344-366o381-403i420-442o457-479i
g_10687,len=181,ExpAA=15.44,First60=11.32,PredHel=0,Topology=o
g_10688,len=156,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10689,len=160,ExpAA=0.03,First60=0.02,PredHel=0,Topology=i
g_10690,len=867,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_10691,len=149,ExpAA=43.52,First60=20.51,PredHel=2,Topology=i13-32o66-88i
g_10692,len=507,ExpAA=263.48,First60=0.00,PredHel=12,Topology=i73-95o118-140i147-169o173-195i207-229o234-256i277-299o314-333i340-362o367-389i402-424o444-466i
g_10693,len=169,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10694,len=147,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10695,len=181,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10696,len=99,ExpAA=43.30,First60=10.34,PredHel=2,Topology=i49-71o76-98i
g_10697,len=598,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10698,len=187,ExpAA=66.18,First60=33.60,PredHel=3,Topology=i13-32o47-69i76-98o
g_10699,len=125,ExpAA=0.55,First60=0.32,PredHel=0,Topology=o
g_10700,len=431,ExpAA=234.33,First60=4.11,PredHel=11,Topology=i56-78o82-104i117-139o149-171i184-206o216-234i285-304o319-341i354-376o381-403i410-429o
g_10701,len=593,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_10702,len=175,ExpAA=4.31,First60=0.52,PredHel=0,Topology=o
g_10703,len=134,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10704,len=556,ExpAA=44.74,First60=24.88,PredHel=2,Topology=o4-26i60-82o
g_10705,len=525,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10706,len=115,ExpAA=60.44,First60=40.42,PredHel=3,Topology=o4-26i38-60o80-102i
g_10707,len=187,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_10708,len=1355,ExpAA=0.21,First60=0.00,PredHel=0,Topology=o
g_10709,len=443,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10710,len=837,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10711,len=158,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10712,len=163,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_10713,len=432,ExpAA=0.08,First60=0.07,PredHel=0,Topology=o
g_10714,len=166,ExpAA=0.14,First60=0.00,PredHel=0,Topology=i
g_10715,len=171,ExpAA=83.39,First60=23.18,PredHel=4,Topology=o20-39i59-81o85-107i139-161o
g_10716,len=857,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10717,len=616,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10718,len=175,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10719,len=183,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_10720,len=187,ExpAA=26.86,First60=18.37,PredHel=0,Topology=o
g_10721,len=143,ExpAA=45.23,First60=36.56,PredHel=2,Topology=o4-26i47-69o
g_10722,len=577,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10723,len=187,ExpAA=0.10,First60=0.00,PredHel=0,Topology=o
g_10724,len=167,ExpAA=0.06,First60=0.02,PredHel=0,Topology=o
g_10725,len=176,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10726,len=865,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_10727,len=663,ExpAA=1.08,First60=0.57,PredHel=0,Topology=o
g_10728,len=848,ExpAA=0.22,First60=0.00,PredHel=0,Topology=o
g_10729,len=338,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10730,len=178,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10731,len=791,ExpAA=82.67,First60=19.43,PredHel=4,Topology=o36-55i153-175o185-207i297-316o
g_10732,len=139,ExpAA=0.04,First60=0.04,PredHel=0,Topology=o
g_10733,len=182,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10734,len=865,ExpAA=258.73,First60=0.00,PredHel=11,Topology=i171-193o203-225i232-254o280-302i309-331o405-422i667-689o693-715i722-744o770-792i805-827o
g_10735,len=133,ExpAA=0.04,First60=0.00,PredHel=0,Topology=i
g_10736,len=830,ExpAA=0.26,First60=0.00,PredHel=0,Topology=o
g_10737,len=168,ExpAA=1.12,First60=1.09,PredHel=0,Topology=o
g_10738,len=156,ExpAA=2.32,First60=0.00,PredHel=0,Topology=o
g_10739,len=156,ExpAA=2.48,First60=2.31,PredHel=0,Topology=o
g_10740,len=827,ExpAA=2.02,First60=0.00,PredHel=0,Topology=o
g_10741,len=411,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10742,len=730,ExpAA=2.65,First60=0.00,PredHel=0,Topology=o
g_10743,len=179,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10744,len=770,ExpAA=0.65,First60=0.00,PredHel=0,Topology=o
g_10745,len=136,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10746,len=834,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10747,len=186,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10748,len=863,ExpAA=0.19,First60=0.01,PredHel=0,Topology=o
g_10749,len=186,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_10750,len=172,ExpAA=0.13,First60=0.00,PredHel=0,Topology=o
g_10751,len=171,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10752,len=155,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10753,len=401,ExpAA=0.10,First60=0.08,PredHel=0,Topology=o
g_10754,len=186,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_10755,len=721,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10756,len=186,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10757,len=287,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10758,len=170,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10759,len=810,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10760,len=184,ExpAA=0.01,First60=0.00,PredHel=0,Topology=i
g_10761,len=160,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10762,len=172,ExpAA=22.56,First60=22.56,PredHel=1,Topology=i29-51o
g_10763,len=136,ExpAA=0.12,First60=0.12,PredHel=0,Topology=o
g_10764,len=88,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_10765,len=848,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10766,len=315,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10767,len=819,ExpAA=0.15,First60=0.09,PredHel=0,Topology=o
g_10768,len=165,ExpAA=18.15,First60=11.52,PredHel=0,Topology=o
g_10769,len=185,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10770,len=758,ExpAA=25.19,First60=0.00,PredHel=1,Topology=i295-317o
g_10771,len=370,ExpAA=4.00,First60=3.99,PredHel=0,Topology=o
g_10772,len=185,ExpAA=1.50,First60=1.50,PredHel=0,Topology=o
g_10773,len=129,ExpAA=18.00,First60=18.00,PredHel=1,Topology=i20-39o
g_10774,len=180,ExpAA=1.62,First60=1.62,PredHel=0,Topology=o
g_10775,len=185,ExpAA=0.65,First60=0.00,PredHel=0,Topology=o
g_10776,len=170,ExpAA=63.64,First60=21.08,PredHel=3,Topology=o29-51i64-86o142-164i
g_10777,len=169,ExpAA=15.34,First60=0.00,PredHel=0,Topology=o
g_10778,len=176,ExpAA=22.21,First60=22.21,PredHel=1,Topology=o22-44i
g_10779,len=144,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10780,len=122,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_10781,len=186,ExpAA=0.05,First60=0.05,PredHel=0,Topology=o
g_10782,len=994,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10783,len=207,ExpAA=20.24,First60=20.02,PredHel=1,Topology=i19-41o
g_10784,len=169,ExpAA=0.92,First60=0.56,PredHel=0,Topology=o
g_10785,len=163,ExpAA=16.74,First60=0.00,PredHel=1,Topology=o145-162i
g_10786,len=181,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_10787,len=171,ExpAA=1.26,First60=1.26,PredHel=0,Topology=o
g_10788,len=181,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10789,len=841,ExpAA=0.04,First60=0.04,PredHel=0,Topology=o
g_10790,len=530,ExpAA=0.09,First60=0.00,PredHel=0,Topology=o
g_10791,len=817,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10792,len=159,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10793,len=185,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10794,len=183,ExpAA=0.08,First60=0.08,PredHel=0,Topology=o
g_10795,len=808,ExpAA=2.26,First60=0.13,PredHel=0,Topology=o
g_10796,len=182,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_10797,len=780,ExpAA=0.39,First60=0.00,PredHel=0,Topology=o
g_10798,len=580,ExpAA=308.48,First60=30.10,PredHel=14,Topology=i13-30o50-72i79-100o130-152i159-181o191-210i301-323o338-360i394-416o421-443i448-467o477-499i530-552o556-573i
g_10799,len=148,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10800,len=622,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_10801,len=185,ExpAA=21.21,First60=21.21,PredHel=1,Topology=i12-34o
g_10802,len=405,ExpAA=0.14,First60=0.01,PredHel=0,Topology=o
g_10803,len=364,ExpAA=0.09,First60=0.00,PredHel=0,Topology=o
g_10804,len=606,ExpAA=0.18,First60=0.18,PredHel=0,Topology=o
g_10805,len=859,ExpAA=1.47,First60=0.01,PredHel=0,Topology=o
g_10806,len=185,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10807,len=167,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10808,len=184,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10809,len=442,ExpAA=211.38,First60=16.64,PredHel=10,Topology=i21-43o75-97i122-144o149-171i178-200o210-232i268-290o305-327i363-382o386-408i
g_10810,len=140,ExpAA=16.20,First60=0.00,PredHel=1,Topology=i104-121o
g_10811,len=185,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_10812,len=122,ExpAA=7.12,First60=1.58,PredHel=0,Topology=o
g_10813,len=177,ExpAA=19.36,First60=4.53,PredHel=0,Topology=o
g_10814,len=417,ExpAA=21.24,First60=21.12,PredHel=1,Topology=i37-59o
g_10815,len=160,ExpAA=91.34,First60=30.33,PredHel=4,Topology=o10-32i53-75o90-112i125-147o
g_10816,len=185,ExpAA=3.02,First60=0.79,PredHel=0,Topology=o
g_10817,len=475,ExpAA=19.57,First60=19.56,PredHel=1,Topology=i21-40o
g_10818,len=150,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10819,len=164,ExpAA=80.77,First60=28.12,PredHel=4,Topology=i12-34o54-76i111-128o138-157i
g_10820,len=400,ExpAA=0.49,First60=0.00,PredHel=0,Topology=o
g_10821,len=184,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10822,len=185,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10823,len=95,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10824,len=180,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10825,len=827,ExpAA=9.24,First60=0.02,PredHel=0,Topology=o
g_10826,len=857,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10827,len=185,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10828,len=338,ExpAA=4.51,First60=4.48,PredHel=0,Topology=o
g_10829,len=911,ExpAA=0.33,First60=0.08,PredHel=0,Topology=o
g_10830,len=194,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10831,len=180,ExpAA=0.15,First60=0.03,PredHel=0,Topology=o
g_10832,len=104,ExpAA=1.50,First60=1.50,PredHel=0,Topology=o
g_10833,len=184,ExpAA=0.12,First60=0.00,PredHel=0,Topology=o
g_10834,len=789,ExpAA=229.62,First60=3.11,PredHel=9,Topology=i56-78o135-154i289-311o361-383i404-423o459-481i488-510o530-549i556-578o
g_10835,len=468,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10836,len=184,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_10837,len=174,ExpAA=0.05,First60=0.01,PredHel=0,Topology=o
g_10838,len=810,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10839,len=158,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10840,len=148,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10841,len=171,ExpAA=0.12,First60=0.06,PredHel=0,Topology=o
g_10842,len=184,ExpAA=0.11,First60=0.10,PredHel=0,Topology=o
g_10843,len=856,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_10844,len=102,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_10845,len=856,ExpAA=0.45,First60=0.00,PredHel=0,Topology=o
g_10846,len=377,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10847,len=181,ExpAA=24.06,First60=23.74,PredHel=1,Topology=i21-43o
g_10848,len=947,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10849,len=415,ExpAA=0.48,First60=0.00,PredHel=0,Topology=o
g_10850,len=175,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_10851,len=162,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10852,len=184,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10853,len=183,ExpAA=0.08,First60=0.08,PredHel=0,Topology=o
g_10854,len=184,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_10855,len=852,ExpAA=10.29,First60=10.21,PredHel=0,Topology=o
g_10856,len=249,ExpAA=90.20,First60=30.27,PredHel=4,Topology=i7-29o49-71i158-180o200-222i
g_10857,len=172,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10858,len=176,ExpAA=106.36,First60=37.66,PredHel=5,Topology=o15-37i42-64o79-101i121-140o145-167i
g_10859,len=165,ExpAA=0.99,First60=0.00,PredHel=0,Topology=o
g_10860,len=701,ExpAA=38.59,First60=0.00,PredHel=1,Topology=o347-369i
g_10861,len=184,ExpAA=0.10,First60=0.07,PredHel=0,Topology=o
g_10862,len=429,ExpAA=105.15,First60=22.65,PredHel=5,Topology=o29-51i82-101o111-130i150-172o182-204i
g_10863,len=132,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_10864,len=732,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_10865,len=170,ExpAA=0.06,First60=0.04,PredHel=0,Topology=o
g_10866,len=177,ExpAA=43.78,First60=22.26,PredHel=2,Topology=i13-35o69-91i
g_10867,len=153,ExpAA=22.74,First60=22.69,PredHel=1,Topology=i7-29o
g_10868,len=483,ExpAA=3.18,First60=3.18,PredHel=0,Topology=o
g_10869,len=180,ExpAA=0.38,First60=0.00,PredHel=0,Topology=o
